"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"2224","TEAD1","GO:0071214","cellular response to abiotic stimulus","287/14761","342/18986",0.839181286549708,1.07937781359208,2.76880564997391,0.00263977043893728,0.01964480326651,0.0138256765094402,"2475/943/842/23028/6548/5724/3208/10269/6513/1647/84230/55144/54112/476/89872/9181/3428/477/50848/92241/9293/5743/23418/64710/25896/7100/163859/142/23596/159/114548/10276/2625/9397/5599/23411/10367/5995/5728/355/27063/9033/338567/9531/664/6609/55031/1408/1643/85456/79073/1642/5883/8772/5138/10714/7481/10413/4312/4314/838/834/472/1410/57646/1111/65125/894/7132/6337/4055/8531/55766/54407/359/362/41/9958/552/4193/8738/1407/59341/675/3981/8451/6011/22890/677/8111/123041/624/7528/122622/56160/4308/9990/440275/90427/5888/54617/11261/25963/825/7158/10681/4734/641/3480/1387/2072/6340/6338/1201/5595/9683/4313/10725/342372/9780/7442/22861/23746/6517/7157/3000/9212/6154/6416/4239/51701/40/4761/672/4836/9020/3690/1277/406991/11011/8787/3759/6662/2885/57521/63895/5064/1265/6794/2767/8740/80131/10715/4099/7040/5971/2067/581/5424/388/9577/79823/26056/100630918/3553/10746/3694/10010/6326/6332/27347/51776/841/580/7520/84236/51719/80303/6295/150678/83959/598/79913/4318/958/5105/3753/11200/468/9978/2033/2547/706/5600/7508/9943/993/1605/2779/3373/8692/5580/4638/6010/131890/545/170506/4311/1894/5290/3954/2868/9575/5978/441027/5311/4790/2247/55294/6423/5481/836/7098/5810/25836/5734/26272/3673/4214/5295/51426/3659/3596/497189/1958/4869/5269/654/2822/1432/5603/1026/5429/221391/2729/9994/2697/5796/2911/404672/358/3364/1956/2056/611/231/136319/835/8795/7486/6422/23514/6591/6101/85453/4609/1936/5339/3297/90865/23230/2203/22927/7507/7099/2022/138162/51284/51311/1654/7076/65267/6872/2986/8450/728458/79184",287
"2225","TEAD1","GO:0104004","cellular response to environmental stimulus","287/14761","342/18986",0.839181286549708,1.07937781359208,2.76880564997391,0.00263977043893728,0.01964480326651,0.0138256765094402,"2475/943/842/23028/6548/5724/3208/10269/6513/1647/84230/55144/54112/476/89872/9181/3428/477/50848/92241/9293/5743/23418/64710/25896/7100/163859/142/23596/159/114548/10276/2625/9397/5599/23411/10367/5995/5728/355/27063/9033/338567/9531/664/6609/55031/1408/1643/85456/79073/1642/5883/8772/5138/10714/7481/10413/4312/4314/838/834/472/1410/57646/1111/65125/894/7132/6337/4055/8531/55766/54407/359/362/41/9958/552/4193/8738/1407/59341/675/3981/8451/6011/22890/677/8111/123041/624/7528/122622/56160/4308/9990/440275/90427/5888/54617/11261/25963/825/7158/10681/4734/641/3480/1387/2072/6340/6338/1201/5595/9683/4313/10725/342372/9780/7442/22861/23746/6517/7157/3000/9212/6154/6416/4239/51701/40/4761/672/4836/9020/3690/1277/406991/11011/8787/3759/6662/2885/57521/63895/5064/1265/6794/2767/8740/80131/10715/4099/7040/5971/2067/581/5424/388/9577/79823/26056/100630918/3553/10746/3694/10010/6326/6332/27347/51776/841/580/7520/84236/51719/80303/6295/150678/83959/598/79913/4318/958/5105/3753/11200/468/9978/2033/2547/706/5600/7508/9943/993/1605/2779/3373/8692/5580/4638/6010/131890/545/170506/4311/1894/5290/3954/2868/9575/5978/441027/5311/4790/2247/55294/6423/5481/836/7098/5810/25836/5734/26272/3673/4214/5295/51426/3659/3596/497189/1958/4869/5269/654/2822/1432/5603/1026/5429/221391/2729/9994/2697/5796/2911/404672/358/3364/1956/2056/611/231/136319/835/8795/7486/6422/23514/6591/6101/85453/4609/1936/5339/3297/90865/23230/2203/22927/7507/7099/2022/138162/51284/51311/1654/7076/65267/6872/2986/8450/728458/79184",287
"2226","TEAD1","GO:1904950","negative regulation of establishment of protein localization","119/14761","136/18986",0.875,1.12544881783077,2.74429114459313,0.00266300783016772,0.0197947155784825,0.0139311822303169,"11315/353500/55432/55691/51684/150/1815/3767/6833/26297/258010/10062/7351/4544/160140/1813/120892/5781/23409/9478/5715/51569/2308/283514/54602/337867/1113/11261/10391/4756/1445/64285/9727/2775/11060/51763/51009/6720/4763/4137/79651/6860/3998/90007/348/91543/9270/7447/2281/91461/27248/26056/3553/3625/406915/130399/7341/8609/580/3667/6672/55612/11142/3745/3753/7327/9647/2781/5905/415116/84522/131177/4345/1814/3592/2693/9370/347/152/5978/5530/3033/91942/3156/2149/2150/8622/80762/3593/406938/84830/51715/51465/8724/4988/5071/406940/948/1595/29969/407024/3638/2039/80223/9530/6422/10434/7013/5569/284/56943/4856/312/3301/7295/29934/94121/768218/2664",119
"2227","TEAD1","GO:0045576","mast cell activation","63/14761","69/18986",0.91304347826087,1.17438137512776,2.71236633699689,0.00267770943752866,0.0198348847224345,0.0139594525867265,"5293/1269/2268/6283/6284/2205/8832/387695/6571/117194/9846/867/57102/5729/1113/10125/8773/2242/3566/27040/2294/136/3965/284021/11314/146722/201294/2922/10666/6813/30817/5819/8673/50487/5880/11280/8723/2624/5359/116449/399/3815/2241/85480/3596/26762/3937/10814/401258/1268/5169/27342/7462/5294/4067/10397/6850/8013/6812/64109/695/3598/6845",63
"2228","TEAD1","GO:0046888","negative regulation of hormone secretion","63/14761","69/18986",0.91304347826087,1.17438137512776,2.71236633699689,0.00267770943752866,0.0198348847224345,0.0139594525867265,"353500/134/6865/338557/150/3767/6833/1408/7351/4544/1813/8074/1407/5781/23409/5715/2308/1113/9727/2775/6720/90007/7447/2281/26056/3553/3625/130399/8609/3623/3667/3745/2781/3976/5008/706/415116/84522/131177/2693/9370/152/5978/5530/3033/91942/9607/2150/1393/8622/1906/2697/5071/64111/3624/3952/80223/6422/4986/1392/56943/4856/94121",63
"2229","TEAD1","GO:0061180","mammary gland epithelium development","63/14761","69/18986",0.91304347826087,1.17438137512776,2.71236633699689,0.00267770943752866,0.0198348847224345,0.0139594525867265,"1969/54361/1435/128239/10765/3664/2625/8945/2263/10522/4041/595/5241/7421/6778/84876/675/8600/3091/27023/5371/9914/2294/9423/6356/5469/7473/7040/581/3398/81606/57142/2066/6714/1051/5594/7477/859/2876/7474/6091/4487/374/2247/5618/2255/2908/1436/4488/6239/780/64065/9113/2099/25928/7472/6608/64478/80139/23513/3717/5727/367",63
"2230","TEAD1","GO:1904375","regulation of protein localization to cell periphery","133/14761","153/18986",0.869281045751634,1.11809294320443,2.74132005292528,0.00272593368435041,0.0201687578957718,0.0141944268151328,"5590/11079/27237/1969/2048/26119/2035/11004/9528/84455/2633/29899/5906/5317/493/89780/163882/3799/3688/818/10580/22841/391/3767/8048/7189/25921/6809/8500/4926/8301/23682/112936/65125/4035/3458/10959/10082/4323/25983/382/3958/5583/9495/10490/8650/102/8554/1445/5780/10519/5347/1201/6810/55737/81831/27183/55625/29098/9482/9912/342667/3675/84687/1213/126353/25999/7040/91461/5581/23433/9378/6711/8673/57628/116372/64114/7429/2181/55022/5621/598/29801/10369/6769/54585/1605/9254/26060/2042/27032/66000/5357/5584/2693/1173/1981/131578/1739/10815/6622/817/85409/1601/5295/815/8878/10399/378884/54209/112609/2037/8417/7957/7430/60/10551/816/10268/1956/2770/51201/10434/312/10439/56850/23096/65267/407008/367/8473/10857/2239",133
"2231","TEAD1","GO:0000910","cytokinesis","165/14761","192/18986",0.859375,1.10535151751236,2.74240525848834,0.00277362724413768,0.0204979380629113,0.0144260981860522,"9903/80834/998/3925/51100/5586/8556/389/10899/128239/81626/9928/375/149371/54627/56776/25909/6840/288/22891/311/9585/54536/55165/84445/403/117194/79733/341019/3619/7405/1813/643/65125/50838/29127/9700/144455/11113/11021/675/26586/382/10640/23503/801/84936/51203/9101/8766/79400/9493/585/257364/8826/3480/9727/6755/9738/5347/1731/27183/9798/84501/116840/9212/4628/54902/201161/9094/84440/80179/990/8678/9110/5414/56155/23265/10801/79643/57132/56907/6093/5289/9525/10755/23636/9475/388/1058/6683/57448/5581/805/6711/10097/79998/23233/10617/6242/51652/129531/151011/10096/5000/55660/8502/8452/4735/994/598/128866/6790/6651/27443/5413/8897/4627/57026/55964/25814/10015/29072/200942/25978/1814/152015/30849/1894/55763/55752/79884/11336/51289/112574/10788/5921/324/55521/23176/285643/55770/63971/114327/79541/51429/989/54443/168448/346288/60412/55909/91782/79848/9897/5339/51510/11258/8555/90120/10807/90293/23157/1069/728458",165
"2232","TEAD1","GO:0051222","positive regulation of protein transport","218/14761","257/18986",0.848249027237354,1.09104098849186,2.74660410970412,0.00279423936606258,0.0206264497610156,0.0145165425209516,"65220/5590/23435/23400/998/80149/55929/84455/79971/55204/51686/89866/111240474/7175/5743/8934/5208/7042/1131/163882/114131/55691/983/90550/2746/9585/27063/6934/9531/101/23410/29850/6833/7251/79899/2147/5007/54972/1128/55107/23086/9854/6653/51768/10059/10411/5213/3458/4193/80184/9971/3479/8655/5027/84876/5715/338442/65985/5901/64328/3843/8660/2621/283/5587/382/5494/161291/3091/9495/5663/10972/7043/8111/100507043/3320/11261/51496/4947/123264/4088/18/63928/5579/1201/6810/55737/79567/999/8447/9501/7531/57555/4628/399687/3728/2695/5578/5573/22994/8736/51124/682/4946/2767/5566/2864/7040/3783/348/2696/54795/7376/10155/7447/5581/3552/3553/2641/11069/7273/2181/57506/23236/6616/9777/111089941/51614/6714/351/9619/5116/135/7494/8398/2033/3708/8536/5468/25924/25930/8692/5580/2932/3059/846/7200/27032/7545/27230/11235/6514/1894/952/22902/4825/7097/2244/2243/5481/7424/23379/64083/114899/3670/5295/2151/2150/5122/3596/10802/8841/55696/10399/8899/654/6659/2822/3123/1432/54209/23607/55754/222546/340146/2737/2645/5478/1956/6717/43/1080/3952/6608/7984/6469/640/51201/5108/8754/444/1392/79752/51366/55638/169026/312/114/3717/10497/10541/7099/56262/94121/2182/10857/10178/2316",218
"2233","TEAD1","GO:0002792","negative regulation of peptide secretion","45/14761","48/18986",0.9375,1.2058380191044,2.66887965200012,0.00287559860017673,0.0211781715087815,0.0149048348496835,"353500/338557/150/3767/6833/7351/4544/1813/5781/23409/5715/2308/1113/2775/6720/90007/7447/2281/3625/130399/8609/3667/3745/2781/415116/84522/131177/2693/152/5978/5530/3033/91942/9607/2150/1393/8622/972/5071/3952/6422/1392/56943/4856/94121",45
"2234","TEAD1","GO:0120163","negative regulation of cold-induced thermogenesis","45/14761","48/18986",0.9375,1.2058380191044,2.66887965200012,0.00287559860017673,0.0211781715087815,0.0149048348496835,"4898/26027/85440/406/55366/10062/7480/3226/5925/4857/7090/23090/2303/201163/9572/58488/5608/1149/6794/4858/7376/6868/8809/5334/3397/11096/468/23228/93/9807/57406/9370/3516/3600/4883/57561/4012/55856/3910/9444/6009/216/7099/4851/7030",45
"2235","TEAD1","GO:0002090","regulation of receptor internalization","68/14761","75/18986",0.906666666666667,1.16617934647607,2.69525751300201,0.00290695360436057,0.0213354392980592,0.0150155172296703,"3208/284654/55182/255738/6401/55061/89780/375/22943/84896/1815/187/338692/408/8898/1813/4908/967/4193/88455/6311/1948/8650/79890/26585/302/51760/146395/55697/5336/54550/409/9135/1742/124930/3690/3643/5534/84058/347730/351/9463/9779/868/1173/1950/100506013/26045/84062/7422/54806/23345/6424/5898/3092/9863/4289/3084/6386/284/23237/23513/6850/1902/29978/4983/8862/2332",68
"2236","TEAD1","GO:0006023","aminoglycan biosynthetic process","68/14761","75/18986",0.906666666666667,1.16617934647607,2.69525751300201,0.00290695360436057,0.0213354392980592,0.0150155172296703,"6487/55454/9469/8509/51363/2132/8534/192134/6484/27087/50515/79369/113189/26035/3073/57214/22856/64131/9956/55512/3038/6483/4166/23563/9955/9953/64132/1213/83539/92126/10331/7040/3036/10678/3553/11227/79586/93010/9334/5155/10402/8702/166012/92370/9435/10057/9957/7358/4790/1950/64579/9348/84068/337876/3340/2651/347734/29940/10090/55501/54480/55790/284/2131/3037/6482/11046/56548",68
"2237","TEAD1","GO:0071496","cellular response to external stimulus","68/14761","75/18986",0.906666666666667,1.16617934647607,2.69525751300201,0.00290695360436057,0.0213354392980592,0.0150155172296703,"943/978/6548/6513/1647/477/50848/5743/7100/5599/355/27063/9531/664/8772/5138/7481/838/834/1111/7132/4055/54407/8738/25963/3480/5595/9780/6416/9020/3690/1277/3759/6662/63895/1265/8740/4099/7040/3553/10746/841/958/1605/441027/4790/2247/7098/5734/3673/4214/3659/3596/654/2729/9994/358/1956/136319/835/8795/5339/90865/22927/7099/2022/51284/51311",68
"2238","TEAD1","GO:0030833","regulation of actin filament polymerization","118/14761","135/18986",0.874074074074074,1.12425786670079,2.70815436153443,0.00302010394664293,0.022140510032663,0.0155821122417376,"2475/832/163782/829/10456/55243/6708/10092/25802/6840/253725/120/6712/54961/2017/9873/5962/90952/2059/93661/5756/3071/54434/10094/9026/382/6710/51466/23191/342184/29767/29766/585/11151/146206/23406/246/5216/2314/85464/6356/1236/23580/2885/10458/79822/256949/25959/64857/57731/7408/91663/81553/375189/10602/5581/6711/119/9168/822/8440/274/10787/10109/7429/8195/3055/343578/57580/11135/11078/80115/50853/5580/56203/3059/4690/5217/1739/118/9353/57482/253260/5921/2241/89848/26999/55604/23500/93663/9113/51429/85477/2006/10344/6369/55971/830/442721/136319/2039/2185/9530/10565/51571/23189/57704/7111/54942/1955/2934/81873/6709/7114/11013/5063/10178/9087",118
"2239","TEAD1","GO:0003283","atrial septum development","23/14761","23/18986",1,1.28622722037802,2.56726773528711,0.003048140788366,0.0222187939015289,0.0156372070895793,"3491/4853/2702/4194/7042/7481/4193/6910/161882/199699/90/659/7474/27031/7468/287/3670/1482/6659/23493/57057/6608/2626",23
"2240","TEAD1","GO:0008090","retrograde axonal transport","23/14761","23/18986",1,1.28622722037802,2.56726773528711,0.003048140788366,0.0222187939015289,0.0156372070895793,"23095/84871/23557/3799/50632/1740/3798/55860/1778/4130/5048/10749/81565/9001/547/6647/66000/84709/23291/667/4747/23287/4204",23
"2241","TEAD1","GO:0046033","AMP metabolic process","23/14761","23/18986",1,1.28622722037802,2.56726773528711,0.003048140788366,0.0222187939015289,0.0156372070895793,"204/84618/205/271/270/159/132/272/122622/353/5198/7498/471/100/2618/158/5471/10606/4907/50808/318/203/3251",23
"2242","TEAD1","GO:0060571","morphogenesis of an epithelial fold","23/14761","23/18986",1,1.28622722037802,2.56726773528711,0.003048140788366,0.0222187939015289,0.0156372070895793,"7482/4838/2263/652/3091/9241/151449/3239/58495/655/27443/1499/7474/8626/2255/653/25928/1956/7472/6469/23213/157506/367",23
"2243","TEAD1","GO:2000114","regulation of establishment of cell polarity","23/14761","23/18986",1,1.28622722037802,2.56726773528711,0.003048140788366,0.0222187939015289,0.0156372070895793,"27/2625/9585/57698/5908/26030/1003/2319/162282/6093/9475/51057/22902/253260/10399/9750/889/10565/51571/81704/23189/2934/25",23
"2244","TEAD1","GO:0042093","T-helper cell differentiation","73/14761","81/18986",0.901234567901235,1.15919243318019,2.68365339127991,0.00307727635563222,0.0224056526462414,0.01576871507784,"5590/2475/80149/3716/149233/6097/3570/51043/64218/114836/4063/7292/149041/3142/114548/2625/57089/430/4221/3606/4297/84766/969/6778/3146/1880/10538/6095/3566/6693/161882/26022/5914/6776/6774/30009/406991/9021/4092/10892/23476/3594/84807/602/5971/9655/8809/6775/2033/27086/64332/941/942/604/4976/51176/3558/59067/5734/3572/3593/3662/3122/3123/6046/4602/3569/8767/6363/6461/301/54542/50943",73
"2245","TEAD1","GO:0034976","response to endoplasmic reticulum stress","234/14761","277/18986",0.844765342960289,1.0865601789475,2.71258013420405,0.00314369141212057,0.0228632102699678,0.016090736306775,"118424/11315/10277/23435/26232/54546/127733/57134/83667/1996/11124/51060/3725/1491/79871/10905/51506/2213/22926/54499/80267/116496/84919/55432/467/240/29982/23411/54788/10613/9024/258010/90993/10062/595/55298/282679/58487/837/9354/121506/3764/120892/84216/7009/51643/79738/160418/317/7184/11153/488/84900/10959/51569/387923/10206/5611/55757/337867/84899/81542/30001/5706/6400/4287/7057/440275/79094/2923/54956/56965/5371/192683/5923/55829/51283/7369/257629/10595/26471/112869/487/64127/267/9709/8720/489/246/51009/7157/100289255/80279/7706/57003/2081/55666/5034/9097/5771/5366/596/10347/6449/84699/80700/125972/115290/126433/342897/26291/23645/581/7376/10130/165324/5610/27248/550/7844/9451/8440/10018/56886/23190/26003/51776/4780/54431/55139/3300/84236/666/57761/80343/81502/598/111089941/10955/1051/5770/9217/29761/351/7327/7353/7494/91445/80020/468/3708/201595/54870/10869/7873/58515/2932/4690/9616/27230/8975/8893/1981/4976/92305/7466/55161/3576/1047/285533/10299/79668/5295/10087/7060/5924/83734/27125/153222/8614/23197/821/10399/51439/378884/3303/1388/51465/23376/4082/4121/4217/5071/51608/10551/10392/64224/26608/57414/168620/4189/857/1080/64764/9601/8795/1191/7993/5516/11160/10987/91147/79139/11236/2907/79956/7415/29979/10952/23071/23392/138065/153090/3309/1861/25/9919/7186/140456/51360/8406/1654/29978/9131",234
"2246","TEAD1","GO:0016445","somatic diversification of immunoglobulins","62/14761","68/18986",0.911764705882353,1.17273658328584,2.66717188798831,0.0031665181784691,0.0229770026555581,0.0161708214413048,"7292/5788/3586/9156/54537/27343/23075/23529/51111/57379/6778/7374/121260/3981/10538/7528/7158/8741/79915/30009/6929/7040/2067/84787/4436/2956/84542/200558/55183/3329/940/79840/149840/25939/56259/958/8888/4292/64332/10721/56941/604/7037/5130/165918/7468/3558/4437/7518/3565/80762/9025/1235/5395/78996/22976/5423/5591/4683/51010/50943/959",62
"2247","TEAD1","GO:0150116","regulation of cell-substrate junction organization","62/14761","68/18986",0.911764705882353,1.17273658328584,2.66717188798831,0.0031665181784691,0.0229770026555581,0.0161708214413048,"55920/54361/6548/1307/23499/6281/4653/8829/7414/5728/8861/9748/5795/7070/94/23603/4323/382/10979/26585/342184/7057/4088/79834/1845/6093/10982/1613/9270/9475/51057/9448/3987/57669/23332/5786/6714/6385/9647/9922/23122/11170/2042/90102/347/22998/3791/5295/1946/56940/7422/5879/10395/2039/6422/5747/7010/7094/25/7248/395/2824",62
"2248","TEAD1","GO:0061640","cytoskeleton-dependent cytokinesis","108/14761","123/18986",0.878048780487805,1.12937024228314,2.69049010438627,0.00317990270519347,0.0230479924272234,0.0162207828283041,"3925/389/10899/128239/81626/375/149371/56776/288/22891/9585/54536/55165/84445/403/341019/3619/65125/29127/9700/11113/11021/26586/382/10640/23503/51203/9101/8766/79400/9493/585/257364/8826/9727/5347/1731/27183/9798/84501/116840/9212/4628/54902/9094/9110/5414/23265/10801/79643/57132/56907/6093/9525/23636/9475/388/1058/6683/6711/10097/79998/23233/10617/6242/51652/129531/151011/10096/5000/4735/128866/6651/27443/5413/8897/55964/10015/200942/25978/152015/1894/55763/55752/79884/11336/112574/10788/5921/324/55521/23176/285643/55770/114327/51429/989/54443/346288/60412/55909/91782/9897/5339/51510/11258/90120/23157",108
"2249","TEAD1","GO:0007492","endoderm development","78/14761","87/18986",0.896551724137931,1.15316923206306,2.67646508914208,0.00319555908021194,0.0230824215794595,0.0162450134767281,"3065/23648/1301/3915/79577/3914/83881/22943/4838/657/2253/1847/9646/4317/9573/3678/3679/8091/1284/4323/7080/5083/652/677/23168/123169/3175/5604/4088/27327/4313/4324/3281/3975/6928/9241/2186/2885/2627/3909/4087/4089/54623/7040/57669/3676/3685/1290/2335/55614/4318/3689/1291/4627/8320/1499/29072/1294/1295/3693/100506013/9555/5460/1303/57057/3624/3912/83595/2626/1846/64321/2131/23237/8019/1289/4851/190/9968",78
"2250","TEAD1","GO:0008589","regulation of smoothened signaling pathway","78/14761","87/18986",0.896551724137931,1.15316923206306,2.67646508914208,0.00319555908021194,0.0230824215794595,0.0162450134767281,"79363/8643/84455/5567/23432/92344/5396/51377/9283/26091/9231/8945/51684/55717/2263/26005/283219/79659/7289/5992/28981/79600/10959/2254/5925/3169/5015/283643/6095/374654/64927/22856/1387/84662/23295/730094/23322/83871/54903/652991/5566/1954/80199/26160/79809/27148/5270/80210/80274/200845/55764/7545/6474/2121/27152/64399/2255/64839/79770/1495/3340/10399/51473/860/5167/2737/6608/6469/6422/137392/51366/7415/2619/23552/5727/5082/139741/2719",78
"2251","TEAD1","GO:0051642","centrosome localization","31/14761","32/18986",0.96875,1.24603261974121,2.60355691626507,0.0032082480824104,0.0230824215794595,0.0162450134767281,"199953/29899/259266/5362/3799/56288/55726/51134/51199/9787/23224/4682/54820/1783/5048/81565/126353/5903/285025/117583/6790/25777/55171/1739/4085/5314/7430/23353/10142/23299/51490",31
"2252","TEAD1","GO:0060325","face morphogenesis","31/14761","32/18986",0.96875,1.24603261974121,2.60355691626507,0.0032082480824104,0.0230824215794595,0.0162450134767281,"6497/22943/84159/8879/59338/144165/5781/5083/7043/64220/4313/83716/29123/4621/1277/9241/7040/6237/22930/7122/6899/2033/64651/25976/4487/5156/51176/25836/1749/444/83690",31
"2253","TEAD1","GO:0061842","microtubule organizing center localization","31/14761","32/18986",0.96875,1.24603261974121,2.60355691626507,0.0032082480824104,0.0230824215794595,0.0162450134767281,"199953/29899/259266/5362/3799/56288/55726/51134/51199/9787/23224/4682/54820/1783/5048/81565/126353/5903/285025/117583/6790/25777/55171/1739/4085/5314/7430/23353/10142/23299/51490",31
"2254","TEAD1","GO:0009167","purine ribonucleoside monophosphate metabolic process","38/14761","40/18986",0.95,1.22191585935912,2.62608877819833,0.00321350587926537,0.0230824215794595,0.0162450134767281,"204/84618/205/271/260425/270/2987/159/132/22978/272/1740/4860/122622/353/5198/30833/7498/471/100/2618/158/8833/1739/5471/10606/4907/84433/3614/136332/50808/318/9414/9615/203/8573/3251/4354",38
"2255","TEAD1","GO:0016266","O-glycan processing","38/14761","40/18986",0.95,1.22191585935912,2.62608877819833,0.00321350587926537,0.0230824215794595,0.0162450134767281,"6487/55624/2590/192134/6484/26290/283464/11226/79369/50614/9245/6483/10164/10610/2589/10331/79623/10678/114805/11227/2591/93010/23509/9334/117248/727936/51146/84002/6480/152002/51809/51301/55568/63917/6482/2650/79695/27090",38
"2256","TEAD1","GO:0038179","neurotrophin signaling pathway","38/14761","40/18986",0.95,1.22191585935912,2.62608877819833,0.00321350587926537,0.0230824215794595,0.0162450134767281,"6272/5906/4803/4914/183/54541/118813/8036/2674/627/5526/4908/23390/5781/10253/23191/4692/4916/11151/9564/9001/84335/57498/6654/6714/55816/5894/66000/10252/9693/836/26999/23607/8936/9863/4915/2889/186",38
"2257","TEAD1","GO:0050886","endocrine process","83/14761","93/18986",0.89247311827957,1.14792321818684,2.67286603851731,0.0032689444192473,0.0234543097345098,0.0165067419990078,"1889/1907/10765/5972/3814/553/183/2625/6865/8509/3784/1408/51083/8322/552/1407/5781/338442/1910/1215/1511/1588/51762/9727/91608/1394/1636/114897/4089/2587/56729/5443/26056/6869/84417/3553/3625/3623/1522/1908/1312/140606/706/5021/5468/7110/185/1359/56670/1816/10699/2798/6696/2028/114899/1601/2297/2149/2150/1393/654/1906/1081/2697/64111/358/3624/3952/55503/4846/4824/80223/2260/4986/1392/1585/5125/64855/59272/10159/27035/186/554",83
"2258","TEAD1","GO:0050848","regulation of calcium-mediated signaling","88/14761","99/18986",0.888888888888889,1.14331308478047,2.67221738762637,0.00330426991414302,0.0236799715495541,0.0166655589244313,"23261/2475/6548/1907/257194/2633/5788/493/118461/58529/5795/5024/2915/920/64581/120892/2065/51643/8445/3479/1240/121665/5025/9472/9495/801/123041/11261/9455/10519/90861/63928/10725/5336/1012/5026/5598/6351/4761/4137/5164/55273/406922/6014/5725/5566/10523/9454/933/2281/805/3973/5534/5341/7535/2274/10316/5621/84174/100/351/1827/5121/3708/29995/151651/118442/58515/50852/2932/3064/683/5156/5530/51778/3094/5159/56923/1906/54209/10268/799/5533/767/6850/5535/9104/3358",88
"2259","TEAD1","GO:1990823","response to leukemia inhibitory factor","93/14761","105/18986",0.885714285714286,1.13922982376339,2.674017597783,0.00330779602582834,0.0236799715495541,0.0166655589244313,"6723/11240/1491/22823/2730/27101/2494/10765/3192/5214/84159/23411/9806/3070/5080/2249/8322/64137/1911/2059/5916/4801/1840/8600/688/10253/6656/6751/5826/54956/5371/8399/6470/7706/56155/9021/8731/54941/4092/22904/5990/587/57539/165324/2355/6432/10678/3099/55818/55183/785/129401/8828/8745/1385/7520/4691/4605/4744/9145/131474/286676/22808/26577/11235/55892/1974/7037/11107/8467/9227/7424/81848/9945/9521/3720/6428/9774/221830/29887/29088/64321/9242/2131/11156/2731/7091/9314/54836/619556/5277/80258/4168",93
"2260","TEAD1","GO:0016053","organic acid biosynthetic process","280/14761","334/18986",0.838323353293413,1.07827431648457,2.69761301423909,0.00333277469014534,0.0238321318624918,0.0167726467499346,"11332/11315/54206/4524/23352/5322/23038/51102/1907/64834/10327/1579/114883/6342/5563/1491/5825/1806/26227/5565/5313/4259/2752/5743/5321/493/85414/9926/5629/8560/29920/4548/8564/8644/1109/22929/55301/9200/340895/2572/240/56624/23411/5092/2746/1559/1558/142827/5832/112817/2805/10613/6319/83401/4942/7390/1571/347862/3948/10196/51074/51144/10062/10394/5007/3992/9415/3995/2950/9965/834/60496/116519/341392/586/225/81539/51380/10728/552/4048/9971/5053/32/10993/113675/5564/241/8803/10464/4522/8816/122970/122945/10858/113189/255189/2628/11001/8854/3990/51495/1543/1544/23205/64410/11057/220/26063/18/8399/348158/116285/6296/1201/22928/1066/2806/79152/23417/197322/63826/246/239/247/59344/6470/31/9572/47/672/114881/2695/283985/171586/114876/9388/92126/2879/2593/81616/84245/9524/10994/22933/634/341/587/7376/10998/55256/84696/23498/7360/55258/3553/51141/130013/8942/8647/10170/2571/114880/54529/2744/33/1373/55825/1593/53632/8864/189/57761/551/54363/92086/84532/2686/55902/10955/5740/9885/873/4282/2687/51733/2678/7494/50487/27349/8850/54995/1582/22937/109703458/8309/201562/11343/5947/5352/11019/7358/253017/441024/58478/79966/27306/79071/4258/84869/4552/23600/64902/6507/5562/79993/23743/635/256987/100302288/134429/1036/84105/972/2264/1906/51302/60481/6785/29940/64577/10090/25902/9444/55501/221955/26031/5723/435/51085/5166/440/1576/50640/10157/231/6718/6916/51422/3638/4023/11160/137362/3620/1581/9420/157506/2171/401494/4507/10020/406987/216/29968/6850/54187/570/2681/5742/80142/9536/445/5009/58526/9104/3028/5354/768218/2747/215",280
"2261","TEAD1","GO:0001961","positive regulation of cytokine-mediated signaling pathway","56/14761","61/18986",0.918032786885246,1.1807987596913,2.64357876368538,0.00338276909367857,0.0241088220484887,0.0169673765699808,"7805/2672/1435/9641/171389/117854/3263/54765/114900/8772/4317/4321/837/834/29110/2621/3091/84166/5048/5469/146722/26065/558/57663/6868/3554/7852/100302142/57506/8904/958/81030/91445/7474/83666/54625/3093/54502/7294/85480/340061/972/345611/8737/1906/3303/10554/54209/5071/81844/3574/8767/22954/10555/7186/389856",56
"2262","TEAD1","GO:0032233","positive regulation of actin filament bundle assembly","56/14761","61/18986",0.918032786885246,1.1807987596913,2.64357876368538,0.00338276909367857,0.0241088220484887,0.0169673765699808,"2475/55160/998/54361/389/6281/4653/8829/23075/5058/335/10411/5829/28984/10979/7043/8477/51466/7168/4088/6376/5216/22899/22843/9270/9475/55704/5341/6869/7429/6385/9647/4771/961/5217/22998/171024/11346/55604/1490/5879/3984/673/2041/7984/9639/10174/9530/6422/9788/7016/7046/1902/25/154796/2316",56
